,Month,State,Median Listing Price,Median Listing Price M/M,New Listing Count M/M,Price Increase Count M/M,Days on Market M/M
2129,2015-11-01,Pennsylvania,173050,-0.0114,-0.1983,-0.2325,0.0615
2180,2015-10-01,Pennsylvania,175045,0.0,-0.0113,0.0806,0.0229
2231,2015-09-01,Pennsylvania,175050,0.0,-0.0354,0.1657,0.0671
2282,2015-08-01,Pennsylvania,175050,-0.0272,-0.2082,-0.0694,0.0446
2333,2015-07-01,Pennsylvania,179950,0.0,0.0072,0.0514,0.1135
2384,2015-06-01,Pennsylvania,179950,0.0,-0.0978,-0.1355,0.0217
2435,2015-05-01,Pennsylvania,179950,0.028,0.0803,-0.1457,-0.2203
2486,2015-04-01,Pennsylvania,175050,0.03,0.2564,0.2525,-0.2625
2537,2015-03-01,Pennsylvania,169950,0.0219,0.2696,0.0667,-0.0123
2588,2015-02-01,Pennsylvania,166300,0.0079,-0.0605,0.0653,0.0297
2639,2015-01-01,Pennsylvania,164995,-0.0164,0.4369,0.2616,0.0583
2690,2014-12-01,Pennsylvania,167750,-0.0129,-0.285,-0.2207,0.104
2741,2014-11-01,Pennsylvania,169950,-0.0151,-0.1447,-0.1268,0.0632
2792,2014-10-01,Pennsylvania,172550,0.0073,-0.0853,-0.1977,0.027
2843,2014-09-01,Pennsylvania,171300,-0.0214,0.004,-0.1004,0.0632
2894,2014-08-01,Pennsylvania,175050,-0.0272,-0.0852,0.2938,0.0875
2945,2014-07-01,Pennsylvania,179950,0.0,-0.0773,-0.0068,0.0811
2997,2014-06-01,Pennsylvania,179950,0.0025,-0.0544,-0.0636,-0.0327
3049,2014-05-01,Pennsylvania,179500,0.026,0.0022,0.1185,-0.1905
3101,2014-04-01,Pennsylvania,174950,0.0349,0.2817,-0.0866,-0.244
3152,2014-03-01,Pennsylvania,169050,0.0246,0.3909,0.3669,-0.0119
3203,2014-02-01,Pennsylvania,164988,0.0003,-0.0009,-0.1058,0.0412
3255,2014-01-01,Pennsylvania,164937,-0.0007,0.4265,1.52,0.1045
3307,2013-12-01,Pennsylvania,165050,-0.0222,-0.3573,-0.4966,0.0945
3359,2013-11-01,Pennsylvania,168800,-0.0068,-0.1276,0.3186,0.0469
3411,2013-10-01,Pennsylvania,169950,0.0,-0.0622,0.2556,0.0213
3463,2013-09-01,Pennsylvania,169950,-0.0003,-0.0773,-0.2913,0.0387
3515,2013-08-01,Pennsylvania,170000,-0.0283,0.0104,-0.4806,0.0523
3566,2013-07-01,Pennsylvania,174950,-0.0224,-0.0441,-0.3633,0.0617
3617,2013-06-01,Pennsylvania,178950,0.0136,-0.086,0.0832,0.0189
3668,2013-05-01,Pennsylvania,176550,0.0089,0.0071,-0.0899,-0.0422
3719,2013-04-01,Pennsylvania,175000,0.0297,0.1328,0.0091,-0.217
3770,2013-03-01,Pennsylvania,169950,0.0297,0.2443,0.4088,-0.152
3821,2013-02-01,Pennsylvania,165050,0.0006,-0.0048,0.0809,0.0
3872,2013-01-01,Pennsylvania,164950,0.0,0.3952,0.3852,0.0331
3923,2012-12-01,Pennsylvania,164950,-0.0243,-0.085,-0.2295,0.0756
3974,2012-11-01,Pennsylvania,169050,-0.0053,-0.2305,0.0259,0.0514
4025,2012-10-01,Pennsylvania,169950,0.0,-0.0461,0.0381,0.0918
4076,2012-09-01,Pennsylvania,169950,-0.0151,-0.0072,0.1495,0.0316
4127,2012-08-01,Pennsylvania,172550,-0.0142,-0.0749,-0.0102,0.044
4178,2012-07-01,Pennsylvania,175040,-0.0104,-0.0849,-0.3276,0.0111
4229,2012-06-01,Pennsylvania,176878,-0.006,0.0138,0.2404,-0.011
4280,2012-05-01,Pennsylvania,177950,0.0166,-0.0666,0.2567,-0.0421
